,Instrument,Investor Shares Held,Investor Perm Id,Investor Id,Date
194,SHGJ.J,,,,
195,JAIZBANK.LG,,,,
196,STXILBJ.J,,,,
197,STXPROJ.J,,,,
198,PFBJ.J,,,,
199,MTNGH.GH,,,,
200,MIN.BT,,,,
201,BAYP.MZ,,,,
202,AILJ.J,,,,
203,KALJ.J,,,,
204,NRPJ.J,,,,
205,RHBJ.J,,,,
206,HETJ.J,,,,
207,STXWDMJ.J,,,,
208,STXEMGJ.J,,,,
209,STX500J.J,,,,
210,FMP.ZI,,,,
211,ZXSWS.ZX,,,,
212,ZXSWB.ZX,,,,
213,ZXTWI.ZX,,,,
214,FMBCH.MV,,,,
215,PPHJ.J,,,,
216,STXQUAJ.J,,,,
217,LHN.NM,,,,
218,4SIJ.J,,,,
219,SDOJ.J,,,,
220,FNBEQFJ.J,,,,
221,PNH.NM,,,,
222,SYG500J.J,,,,
223,CCAF.LZ,,,,
224,DCCUS2J.J,,,,
225,ECOC.CI,,,,
226,GSPECPLC.LG,,,,
227,ARIN.MZ,,,,
228,CVWJ.J,,,,
229,AYOJ.J,,,,
230,ZXTIP.ZX,,,,
231,ETF500J.J,,,,
232,FNBWGBJ.J,,,,
233,STXNDQJ.J,,,,
234,LBRJ.J,,,,
235,DIGICUT.GH,,,,
236,FTHJ.J,,,,
237,AEIBy.MZ,,,,
238,4ANWKH.4AX,,,,
239,4AHWP.4AX,,,,
240,4AASP.4AX,,,,
241,NFEMODJ.J,,,,
242,NFEHGEJ.J,,,,
243,NFEDEFJ.J,,,,
244,MTNN.LG,,,,
245,ETFBNDJ.J,,,,
246,NFNAMA.NM,,,,
247,STXGOVJ.J,,,,
248,STXESGJ.J,,,,
249,STXEMEJ.J,,,,
250,MERGROWTH.LG,,,,
251,MERVALUE.LG,,,,
252,SYGESGJ.J,,,,
253,MTNR.RW,,,,
254,SYGEMFJ.J,,,,
255,STXCAPJ.J,,,,
256,STXNDAJ.J,,,,
257,4AAVC.4AX,,,,
258,STXHLTJ.J,,,,
259,ETFSRIJ.J,,,,
260,ETFEMAJ.J,,,,
261,BIND.VF,,,,
262,PHL.VF,,,,
263,SYGSEJ.J,,,,
264,CSGOVIJ.J,,,,
265,SIM.VF,,,,
266,NED.VF,,,,
267,ZZDJ.J,,,,
268,NTFD.VF,,,,
269,4AGFR1O.4AX,,,,
270,GEREGU.LG,,,,
271,CAAJ.J,,,,
272,SREE.MZ,,,,
273,ACCESSCORP.LG,,,,
274,4ABKB.4AX,,,,
275,APOJ.J,,,,
276,TANG.ZI,,,,
277,BUAFOODS.LG,,,,
278,RONCHESS.LG,,,,
279,VELG.MZ,,,,
280,ANIJ.J,,,,
281,MTNU.UG,,,,
282,MOC.NM,,,,
283,CTEL.MZ,,,,
284,NGXGROUP.LG,,,,
285,GTCO.LG,,,,
286,TGAJ.J,,,,
287,SZKJ.J,,,,
288,BAPLC.LG,,,,
289,HBE.NR,,,,
290,HPL.MZ,,,,
291,DASPHARMA.GH,,,,
292,4AGR1O.4AX,,,,
293,CMR.RW,,,,
294,FDHB.MV,,,,
295,OMJ.NM,,,,
296,MQA.NM,,,,
297,SBPJ.J,,,,
298,NY1J.J,,,,
299,AIRTEL.MV,,,,
300,SSWJ.J,,,,
301,4AIHG.4AX,,,,
302,ZFCO.LZ,,,,
303,ZXRPG.ZX,,,,
304,BUACEMENT.LG,,,,
305,MTNZFJ.J,,,,
306,SNO.NM,,,,
307,FRBP01p.J^K22,,,,
308,SEMA.MZ,,,,
309,ANE.NM,,,,
310,JATU.TZ,,,,
311,SSUJ.J,,,,
312,ACES.MZ,,,,
313,ORGT.CI,,,,
314,REGI.MZ,,,,
315,ENLG.MZ,,,,
316,ICON.MV,,,,
317,LAVA.MZ,,,,
318,ACCESS.BT,,,,
319,MTHJ.J,,,,
320,EHZL.ZI,,,,
321,MCGJ.J,,,,
322,SCIL.BT,,,,
323,NICO.TZ,,,,
324,EXPJ.J,,,,
325,DGHJ.J,,,,
326,TICL.TZ,,,,
327,KLOS.MZ,,,,
328,TSAH.MZ,,,,
329,ABL.GH,,,5454756,
330,ABL.GH,5370545,5043415975,5454756,1998-11-28T00:00:00Z
331,ABOSELA.LG,,,,
332,ABPLAST.LG,,,,
333,ABSPp.J,,,,
334,ACADEMY.LG,,,,
335,ACLJ.J,126918287,5000854298,2676461,2000-11-30T00:00:00Z
336,ACLJ.J,35921935,5001449709,2657747,2000-11-30T00:00:00Z
337,ACLJ.J,35362955,4297902883,2637186,2000-11-30T00:00:00Z
338,ACLJ.J,16485880,4298312867,2005214,2000-11-30T00:00:00Z
339,ACLJ.J,12150499,4295888679,2658723,2000-11-30T00:00:00Z
340,ACLJ.J,11532678,5000066393,2004359,2000-11-30T00:00:00Z
341,ACLJ.J,8149366,4297636693,2660881,2000-11-30T00:00:00Z
342,ACLJ.J,5376120,5000221950,2003650,2000-12-31T00:00:00Z
343,ACLJ.J,5089676,,3270352,2000-11-30T00:00:00Z
344,ACLJ.J,4901148,5000036750,2002451,2000-12-31T00:00:00Z
345,ACLJ.J,2530129,,2302852,2000-11-30T00:00:00Z
346,ACLJ.J,2265519,4296293277,2004197,2000-12-31T00:00:00Z
347,ACLJ.J,1243146,5001218765,2006918,1999-12-31T00:00:00Z
348,ACLJ.J,1227946,,2005211,2000-12-31T00:00:00Z
349,ACLJ.J,1146817,4296555936,2003084,2000-12-31T00:00:00Z
350,ACLJ.J,1139999,5000003949,2132705,2000-12-31T00:00:00Z
351,ACLJ.J,1061658,,2500375,2000-09-30T00:00:00Z
352,ACLJ.J,777650,4298110926,2003766,2000-12-31T00:00:00Z
353,ACLJ.J,549022,5000131279,2005221,2000-12-31T00:00:00Z
354,ACLJ.J,413516,4296477482,2003356,2000-12-31T00:00:00Z
355,ACLJ.J,412413,5000045174,2002653,2000-12-31T00:00:00Z
356,ACLJ.J,348383,4296700068,2005215,2000-12-31T00:00:00Z
357,ACLJ.J,330599,5000050470,2002561,2000-12-31T00:00:00Z
358,ACLJ.J,308322,4297705417,2005011,2000-12-31T00:00:00Z
359,ACLJ.J,287950,5044026629,2002611,2000-12-31T00:00:00Z
360,ACLJ.J,142043,5000723418,2006730,2000-12-31T00:00:00Z
361,ACLJ.J,129161,,2132753,2000-12-31T00:00:00Z
362,ACLJ.J,113999,4296775703,2003525,2000-12-31T00:00:00Z
363,ACLJ.J,110545,5001448544,2005786,2000-12-31T00:00:00Z
364,ACLJ.J,67259,5046048304,2007361,2000-12-31T00:00:00Z
365,ACLJ.J,28145,5000051802,2003465,2000-12-31T00:00:00Z
366,ACLJ.J,23412,5000313307,2399161,2000-12-31T00:00:00Z
367,ACLJ.J,1559,4295868120,2005269,1999-03-31T00:00:00Z
368,ACLJ.J,683,4297908191,2007596,2000-12-31T00:00:00Z
369,ACLJ.J,0,,2784485,1999-12-31T00:00:00Z
370,ACLJ.J,0,5000025050,2517371,2000-09-30T00:00:00Z
371,ACLJ.J,0,4297572206,2495760,2000-12-31T00:00:00Z
372,ACLJ.J,0,,2448219,2000-12-31T00:00:00Z
373,ACLJ.J,0,4297590288,2388001,2000-12-31T00:00:00Z
374,ACLJ.J,0,4298459126,2132706,2000-12-31T00:00:00Z
375,ACLJ.J,0,4295888500,2007153,2000-09-30T00:00:00Z
376,ACLJ.J,0,4297984400,2006320,1999-09-30T00:00:00Z
377,ACLJ.J,0,,2006038,2000-09-30T00:00:00Z
378,ACLJ.J,0,5000059097,2005788,2000-03-31T00:00:00Z
379,ACLJ.J,0,4298409344,2005218,2000-12-31T00:00:00Z
380,ACLJ.J,0,,2005217,2000-09-30T00:00:00Z
381,ACLJ.J,0,,2005054,2000-06-30T00:00:00Z
382,ACLJ.J,0,5001446737,2005038,1999-12-31T00:00:00Z
383,ACLJ.J,0,,2004252,1999-12-31T00:00:00Z
384,ACLJ.J,0,5000057109,2003958,2000-06-30T00:00:00Z
385,ACLJ.J,0,5000009781,2003784,1999-03-31T00:00:00Z
386,ACLJ.J,0,4296274633,2003773,2000-09-30T00:00:00Z
387,ACLJ.J,0,5000064358,2003690,2000-06-30T00:00:00Z
388,ACLJ.J,0,5001426959,2003665,2000-06-30T00:00:00Z
389,ACLJ.J,0,,2003614,2000-09-30T00:00:00Z
390,ACLJ.J,0,,2003436,2000-03-31T00:00:00Z
391,ACLJ.J,0,5001446686,2003433,2000-09-30T00:00:00Z
392,ACLJ.J,0,5037588919,2002702,2000-06-30T00:00:00Z
393,ACLJ.J,0,5000152801,2002484,2000-09-30T00:00:00Z
394,ACLJ.J,,,2785625,
395,ACLJ.J,,,2783224,
396,ACLJ.J,,,2782850,
397,ACLJ.J,,,2782849,
398,ACLJ.J,,,2005584,
399,ACLJ.J,,,2005351,
400,ACLJ.J,,,2005334,
401,ACLJ.J,,,2003974,
402,ACLJ.J,,,2003144,
403,ACLJ.J,,,2002868,
404,ACLJ.J,,,2002823,
405,ACLJ.J,110501877,5000854298,2676461,1999-09-30T00:00:00Z
406,ACLJ.J,37315348,5001449709,2657747,1999-09-30T00:00:00Z
407,ACLJ.J,31705771,4297902883,2637186,1999-09-30T00:00:00Z
408,ACLJ.J,26882670,5000066393,2004359,1999-09-30T00:00:00Z
409,ACLJ.J,14458472,4295888679,2658723,1999-09-30T00:00:00Z
410,ACLJ.J,2889069,5000036750,2002451,1999-12-31T00:00:00Z
411,ACLJ.J,1667076,4295888500,2007153,1999-12-31T00:00:00Z
412,ACLJ.J,1473961,5000131279,2005221,1999-12-31T00:00:00Z
413,ACLJ.J,1243146,5001218765,2006918,1999-12-31T00:00:00Z
414,ACLJ.J,1070095,,2500375,1999-09-30T00:00:00Z
415,ACLJ.J,968999,5000003949,2132705,1999-12-31T00:00:00Z
416,ACLJ.J,961664,5000221950,2003650,1999-12-31T00:00:00Z
417,ACLJ.J,686450,,2782850,1999-12-31T00:00:00Z
418,ACLJ.J,686450,4298110926,2003766,1999-12-31T00:00:00Z
419,ACLJ.J,638399,,2003614,1999-12-31T00:00:00Z
420,ACLJ.J,579682,5000050470,2002561,1999-12-31T00:00:00Z
421,ACLJ.J,517876,,2005211,1999-12-31T00:00:00Z
422,ACLJ.J,447826,4296293277,2004197,1999-12-31T00:00:00Z
423,ACLJ.J,373850,4297590288,2388001,1999-12-31T00:00:00Z
424,ACLJ.J,292865,,2005054,1999-12-31T00:00:00Z
425,ACLJ.J,277624,5000152801,2002484,1999-12-31T00:00:00Z
426,ACLJ.J,242130,5001426959,2003665,1999-12-31T00:00:00Z
427,ACLJ.J,155165,5000059097,2005788,1999-12-31T00:00:00Z
428,ACLJ.J,144973,5001448544,2005786,1999-12-31T00:00:00Z
429,ACLJ.J,107159,5001446686,2003433,1999-12-31T00:00:00Z
430,ACLJ.J,92145,5000045174,2002653,1999-12-31T00:00:00Z
431,ACLJ.J,91199,4298312867,2005214,1999-12-31T00:00:00Z
432,ACLJ.J,88428,4297705417,2005011,1999-12-31T00:00:00Z
433,ACLJ.J,85943,5044026629,2002611,1999-12-31T00:00:00Z
434,ACLJ.J,72959,5046048304,2007361,1999-12-31T00:00:00Z
435,ACLJ.J,56531,,2003436,1999-12-31T00:00:00Z
436,ACLJ.J,50159,5000064358,2003690,1999-12-31T00:00:00Z
437,ACLJ.J,37517,5037588919,2002702,1999-12-31T00:00:00Z
438,ACLJ.J,29810,4296274633,2003773,1999-12-31T00:00:00Z
439,ACLJ.J,18911,5000025050,2517371,1999-12-31T00:00:00Z
440,ACLJ.J,15914,5000051802,2003465,1999-12-31T00:00:00Z
441,ACLJ.J,12539,,2006038,1999-12-31T00:00:00Z
442,ACLJ.J,3667,,2782849,1999-12-31T00:00:00Z
443,ACLJ.J,3134,5000013970,2005584,1998-09-30T00:00:00Z
444,ACLJ.J,1559,4295868120,2005269,1999-03-31T00:00:00Z
445,ACLJ.J,64,5000057109,2003958,1999-12-31T00:00:00Z
446,ACLJ.J,0,,2784485,1999-12-31T00:00:00Z
447,ACLJ.J,0,,2783224,1998-12-31T00:00:00Z
448,ACLJ.J,0,5000723418,2006730,1999-12-31T00:00:00Z
449,ACLJ.J,0,4297984400,2006320,1999-09-30T00:00:00Z
450,ACLJ.J,0,5000001647,2005351,1998-09-30T00:00:00Z
451,ACLJ.J,0,5000059367,2005334,1998-09-30T00:00:00Z
452,ACLJ.J,0,4298409344,2005218,1999-03-31T00:00:00Z
453,ACLJ.J,0,5001446737,2005038,1999-12-31T00:00:00Z
454,ACLJ.J,0,,2004252,1999-12-31T00:00:00Z
455,ACLJ.J,0,5000001140,2003974,1998-06-30T00:00:00Z
456,ACLJ.J,0,5000009781,2003784,1999-03-31T00:00:00Z
457,ACLJ.J,0,5000001214,2003144,1998-09-30T00:00:00Z
458,ACLJ.J,0,,2002868,1998-12-31T00:00:00Z
459,ACLJ.J,0,5000052202,2002823,1998-12-31T00:00:00Z
460,ACLJ.J,,,3270352,
461,ACLJ.J,,,2785625,
462,ACLJ.J,,,2660881,
463,ACLJ.J,,,2495760,
464,ACLJ.J,,,2448219,
465,ACLJ.J,,,2399161,
466,ACLJ.J,,,2302852,
467,ACLJ.J,,,2132753,
468,ACLJ.J,,,2132706,
469,ACLJ.J,,,2007596,
470,ACLJ.J,,,2005217,
471,ACLJ.J,,,2005215,
472,ACLJ.J,,,2003525,
473,ACLJ.J,,,2003356,
474,ACLJ.J,,,2003084,
475,ACTJ.J,5046860,,2659928,2000-10-30T00:00:00Z
476,ACTJ.J,751060,5043419846,2991511,2000-10-30T00:00:00Z
477,ACTJ.J,687140,4297902883,2637186,2000-10-30T00:00:00Z
478,ACTJ.J,294220,5055409332,2663421,2000-10-30T00:00:00Z
479,ACTJ.J,99640,,3248738,2000-10-30T00:00:00Z
480,ACTJ.J,97760,,3218293,2000-10-30T00:00:00Z
481,ACTJ.J,85540,5000131279,2005221,2000-10-30T00:00:00Z
482,ACTJ.J,51700,5000025607,2003819,2000-10-30T00:00:00Z
483,ACTJ.J,49820,4295882969,2659319,2000-10-30T00:00:00Z
484,ACTJ.J,0,5000854298,2676461,2000-10-30T00:00:00Z
485,ACTJ.J,0,,2448219,2000-09-30T00:00:00Z
486,ACTJ.J,5046422,,2659928,1999-08-31T00:00:00Z
487,ACTJ.J,750900,5043419846,2991511,1999-08-31T00:00:00Z
488,ACTJ.J,719128,4297902883,2637186,1999-08-31T00:00:00Z
489,ACTJ.J,221694,5000854298,2676461,1999-08-31T00:00:00Z
490,ACTJ.J,100000,,3248738,1999-08-31T00:00:00Z
491,ACTJ.J,100000,5055409332,2663421,1999-08-31T00:00:00Z
492,ACTJ.J,80000,,3218293,1999-08-31T00:00:00Z
493,ACTJ.J,0,5000025607,2003819,1999-07-31T00:00:00Z
494,ACTJ.J,,,2659319,
495,ACTJ.J,,,2448219,
496,ACTJ.J,,,2005221,
497,ADHJ.J,43051320,5000854298,2676461,2000-09-30T00:00:00Z
498,ADHJ.J,38573352,5000066393,2004359,2000-09-30T00:00:00Z
499,ADHJ.J,35391640,4298312867,2005214,2000-09-30T00:00:00Z
500,ADHJ.J,26533020,34413364468,3253721,2000-09-30T00:00:00Z
501,ADHJ.J,23371838,5000025607,2003819,2000-09-30T00:00:00Z
502,ADHJ.J,21957744,4297902883,2637186,2000-09-30T00:00:00Z
503,ADHJ.J,15947843,5055412328,2660889,2000-09-30T00:00:00Z
504,ADHJ.J,11298185,5000781841,2005234,2000-09-30T00:00:00Z
505,ADHJ.J,11298185,5000131279,2005221,2000-09-30T00:00:00Z
506,ADHJ.J,6167023,5055419078,2635605,2000-09-30T00:00:00Z
507,ADHJ.J,4133482,,3260860,2000-09-30T00:00:00Z
508,ADHJ.J,3692358,,3270489,2000-09-30T00:00:00Z
509,ADHJ.J,3103152,5000722977,2007303,2000-09-30T00:00:00Z
510,ADHJ.J,2440723,,3270490,2000-09-30T00:00:00Z
511,ADHJ.J,57200,,2005211,2000-12-31T00:00:00Z
512,ADHJ.J,0,5055413527,2661420,1999-03-31T00:00:00Z
513,ADHJ.J,0,4297636693,2660881,2000-09-30T00:00:00Z
514,ADHJ.J,0,4295888679,2658723,2000-09-30T00:00:00Z
515,ADHJ.J,0,5000003949,2132705,1999-12-31T00:00:00Z
516,ADHJ.J,0,,2006038,2000-03-31T00:00:00Z
517,ADHJ.J,0,4298409344,2005218,1999-12-31T00:00:00Z
518,ADHJ.J,29970946,5000854298,2676461,1999-12-31T00:00:00Z
519,ADHJ.J,16812012,4298312867,2005214,1999-12-31T00:00:00Z
520,ADHJ.J,16694170,5000066393,2004359,1999-12-31T00:00:00Z
521,ADHJ.J,6049182,4295888679,2658723,1999-12-31T00:00:00Z
522,ADHJ.J,5062180,,2005211,1999-12-31T00:00:00Z
523,ADHJ.J,10600,,2006038,1999-12-31T00:00:00Z
524,ADHJ.J,0,5055413527,2661420,1999-03-31T00:00:00Z
525,ADHJ.J,0,4297902883,2637186,1999-12-31T00:00:00Z
526,ADHJ.J,0,5000003949,2132705,1999-12-31T00:00:00Z
527,ADHJ.J,0,5000131279,2005221,1999-12-31T00:00:00Z
528,ADHJ.J,0,4298409344,2005218,1999-12-31T00:00:00Z
529,ADHJ.J,,,3270490,
530,ADHJ.J,,,3270489,
531,ADHJ.J,,,3260860,
532,ADHJ.J,,,3253721,
533,ADHJ.J,,,2660889,
534,ADHJ.J,,,2660881,
535,ADHJ.J,,,2635605,
536,ADHJ.J,,,2007303,
537,ADHJ.J,,,2005234,
538,ADHJ.J,,,2003819,
539,ADRJ.J,9430920,5000854298,2676461,2000-10-31T00:00:00Z
540,ADRJ.J,6027840,5000066393,2004359,2000-10-31T00:00:00Z
541,ADRJ.J,3316140,4297902883,2637186,2000-10-31T00:00:00Z
542,ADRJ.J,1784340,4298312867,2005214,2000-10-31T00:00:00Z
543,ADRJ.J,1084680,5000280296,2003003,2000-10-31T00:00:00Z
544,ADRJ.J,968760,5000781841,2005234,2000-10-31T00:00:00Z
545,ADRJ.J,968760,5000131279,2005221,2000-10-31T00:00:00Z
546,ADRJ.J,848700,,2302852,2000-10-31T00:00:00Z
547,ADRJ.J,579600,4295888679,2658723,2000-10-31T00:00:00Z
548,ADRJ.J,471960,4297563918,2508860,2000-10-31T00:00:00Z
549,ADRJ.J,334000,5000003949,2132705,2000-12-31T00:00:00Z
550,ADRJ.J,166400,,2005217,2000-12-31T00:00:00Z
551,ADRJ.J,144600,,2005211,2000-12-31T00:00:00Z
552,ADRJ.J,127950,4296700068,2005215,2000-12-31T00:00:00Z
553,ADRJ.J,53000,5000313307,2399161,2000-12-31T00:00:00Z
554,ADRJ.J,30000,4298409344,2005218,2000-12-31T00:00:00Z
555,ADRJ.J,27500,5000723418,2006730,2000-12-31T00:00:00Z
556,ADRJ.J,0,,3261821,1999-12-31T00:00:00Z
557,ADRJ.J,0,4295888762,2994974,1999-08-31T00:00:00Z
558,ADRJ.J,0,,2685842,1999-03-31T00:00:00Z
559,ADRJ.J,0,5001260512,2366069,2000-12-31T00:00:00Z
560,ADRJ.J,,,2785625,
561,ADRJ.J,7675561,5000854298,2676461,1999-12-31T00:00:00Z
562,ADRJ.J,6615720,5000066393,2004359,1999-12-31T00:00:00Z
563,ADRJ.J,6098220,4297902883,2637186,1999-12-31T00:00:00Z
564,ADRJ.J,2831760,4298312867,2005214,1999-12-31T00:00:00Z
565,ADRJ.J,2452200,,2005217,1999-12-31T00:00:00Z
566,ADRJ.J,1275120,,2302852,1999-12-31T00:00:00Z
567,ADRJ.J,910800,4295888679,2658723,1999-12-31T00:00:00Z
568,ADRJ.J,832140,5000781841,2005234,1999-12-31T00:00:00Z
569,ADRJ.J,832140,5000131279,2005221,1999-12-31T00:00:00Z
570,ADRJ.J,558900,4297563918,2508860,1999-12-31T00:00:00Z
571,ADRJ.J,127700,,2005211,1999-12-31T00:00:00Z
572,ADRJ.J,35000,4298409344,2005218,1999-12-31T00:00:00Z
573,ADRJ.J,23700,,2785625,1999-12-31T00:00:00Z
574,ADRJ.J,0,,3261821,1999-12-31T00:00:00Z
575,ADRJ.J,0,4295888762,2994974,1999-08-31T00:00:00Z
576,ADRJ.J,0,,2685842,1999-03-31T00:00:00Z
577,ADRJ.J,,,2399161,
578,ADRJ.J,,,2366069,
579,ADRJ.J,,,2132705,
580,ADRJ.J,,,2006730,
581,ADRJ.J,,,2005215,
582,ADRJ.J,,,2003003,
583,ADWJ.J,269796,5043371853,2650882,2000-10-31T00:00:00Z
584,ADWJ.J,105671,5055410199,2664442,2000-10-31T00:00:00Z
585,ADWJ.J,65019,5055410200,2668441,2000-10-31T00:00:00Z
586,ADWJ.J,28154,5055413650,3351908,2000-10-31T00:00:00Z
587,ADWJ.J,25250,,3238045,2000-10-31T00:00:00Z
588,ADWJ.J,24998,5055374960,2653028,2000-10-31T00:00:00Z
589,ADWJ.J,24493,5000725351,2005248,2000-10-31T00:00:00Z
590,ADWJ.J,21968,,3267555,2000-10-31T00:00:00Z
591,ADWJ.J,17170,5035941713,2005227,2000-10-31T00:00:00Z
592,ADWJ.J,,,3351908,
593,ADWJ.J,,,3267555,
594,ADWJ.J,,,3238045,
595,ADWJ.J,,,2668441,
596,ADWJ.J,,,2664442,
597,ADWJ.J,,,2653028,
598,ADWJ.J,,,2650882,
599,ADWJ.J,,,2005248,
600,ADWJ.J,,,2005227,
601,AEGJ.J,226497,5000854298,2676461,2000-10-31T00:00:00Z
602,AEGJ.J,142238,5000066393,2004359,2000-10-31T00:00:00Z
603,AEGJ.J,127708,4297902883,2637186,2000-10-31T00:00:00Z
604,AEGJ.J,49439,4298312867,2005214,2000-10-31T00:00:00Z
605,AEGJ.J,21805,,2005211,2000-12-31T00:00:00Z
606,AEGJ.J,16880,4295888679,2658723,2000-10-31T00:00:00Z
